u_apercor	g_apercor	r_apercor	i_apercor	z_apercor	y_apercor
23.2777	22.3647	21.4690	21.1172	20.9008	20.8274
23.2325	23.1472	22.9788	22.5413	22.2046	22.5314
23.7386	23.3830	22.6057	21.8850	21.3889	21.2123
24.2665	24.1746	24.0511	23.6411	23.2608	23.0336
23.8465	23.1499	22.2877	21.3757	20.9161	22.2204
24.0550	24.0248	23.9108	23.3948	23.1884	22.6522
25.6412	24.4451	22.9027	21.6120	21.0911	20.8805
25.6098	24.8974	24.2981	24.1175	23.9734	23.5667
23.6334	23.5051	23.2249	22.7947	22.3221	22.4243
24.7300	24.5526	24.1642	23.5227	23.2785	23.2944
25.4089	23.1864	22.4684	22.2875	22.2596	23.0265
23.7185	23.2346	22.4883	21.5124	21.2569	21.1721
23.8952	23.6818	23.3109	22.9407	22.4647	22.3846
23.6881	23.5956	23.1174	22.5689	22.4192	22.8407
24.4068	24.2099	23.8588	23.2330	22.8460	22.6061
24.2751	23.9089	23.3541	23.1604	22.9188	23.1004
25.5338	24.7111	23.7983	23.4531	23.2406	23.2446
24.5378	24.2190	23.5508	23.2812	23.1659	22.9226
24.8412	24.7202	24.6137	24.5761	24.9860	24.3352
23.8305	23.6820	23.4607	23.0349	22.4818	22.5004
24.5274	24.3057	24.1800	23.9272	23.6496	23.0701
24.4027	24.0116	23.4393	23.3182	23.1500	23.2047
23.8621	23.4875	22.9549	22.3515	22.1788	22.1102
23.6391	23.4783	23.1886	22.5683	22.3951	22.4033
25.2722	25.1399	24.9393	24.4496	24.1021	24.1223
23.2098	22.7555	22.2202	22.1444	21.9711	22.3718
25.1070	24.9449	24.7386	24.0716	23.7811	23.4716
23.8421	23.7145	23.7137	23.6134	23.3827	23.1118
23.7077	23.6979	23.7827	23.8499	23.7323	23.3639
24.8028	24.3611	23.9722	23.4819	23.3647	23.2658
24.1614	24.0366	23.8864	23.5574	23.2753	23.2908
25.2509	24.0160	22.7120	21.9245	21.6645	21.5955
24.6770	24.3868	23.8453	23.2574	23.1087	22.3580
22.7487	22.6452	22.6292	22.6057	22.4520	22.4615
24.0956	23.7548	23.0297	22.7171	22.6084	22.6044
25.2593	24.5698	23.5418	23.0081	22.7771	22.5906
23.0998	22.6092	22.0882	21.2791	21.0140	20.8717
24.5832	24.0042	23.3301	23.1588	23.0191	23.0880
23.1270	22.4593	21.6953	20.7445	20.2721	21.7151
24.7361	24.5353	23.8733	23.1914	22.4913	22.1902
24.3257	24.1921	23.9480	23.4312	23.3378	24.1389
23.8488	23.3524	22.6997	21.9748	21.7721	21.6354
23.3866	23.2196	23.0155	22.7461	22.4124	22.1954
25.2230	24.7860	23.6783	22.7335	22.0365	21.9040
24.1343	24.0109	23.8356	23.3934	23.0388	22.7545
23.9665	23.7915	23.5849	23.3236	22.9382	22.6161
24.0539	23.5191	22.8105	22.6557	22.5496	22.4033
25.4989	25.0668	24.2309	23.9432	23.7967	23.7395
25.4467	24.6206	23.3180	22.1972	21.7899	21.5414
23.7683	23.6518	23.4151	23.1442	22.7687	22.7287
23.5259	23.3128	22.7693	22.2449	21.6301	21.3550
23.2242	23.0293	22.6838	22.0131	21.7923	21.7537
23.1916	22.6874	22.0701	21.1937	20.7883	20.6306
21.4006	21.1623	20.7768	20.1517	19.8518	21.4598
24.8830	24.7297	24.3418	23.5551	23.4557	23.3035
25.4362	25.0813	24.3792	23.7477	23.5767	23.5803
24.4208	24.2141	23.9409	23.5639	23.1787	22.6165
24.4212	24.3048	23.8949	23.3317	23.2250	23.3321
22.4683	21.1078	19.8419	19.1684	18.7369	18.7374
24.1198	23.4677	22.4473	21.2374	20.8358	20.7803
23.7052	23.1525	22.3702	21.7813	21.6096	21.6005
23.0900	22.9133	22.3122	22.0022	22.0066	21.9927
23.2860	23.2380	23.2091	22.8582	22.7509	22.9711
22.8207	22.3840	21.6778	21.1015	20.9151	20.7495
22.9539	22.4726	21.8972	21.8240	21.6999	21.6696
23.0973	22.0266	20.9723	20.4445	20.0902	19.9730
22.6719	22.4102	22.0420	21.2838	21.0439	21.2832
24.0489	23.9038	23.6588	22.9228	22.7152	22.4861
23.9078	23.6475	23.3605	22.9963	22.5932	21.7163
25.1553	24.4213	23.6572	22.7189	22.4113	22.1564
23.2570	23.1235	22.8475	22.4848	22.0981	22.0539
24.9427	24.7736	24.3472	23.9366	23.4575	23.0394
22.1103	21.2663	20.9158	20.7178	20.6884	20.6087
25.4218	23.4574	21.9647	21.2354	20.9255	20.8368
22.9917	22.4716	21.7379	21.0099	20.7752	20.7003
23.6632	23.3648	22.9528	22.3021	22.1532	22.1214
23.7363	23.4114	22.7139	22.4606	22.4189	22.2364
20.8148	19.8855	19.1573	18.7488	18.5146	18.4641
20.7782	19.7788	19.3322	19.0729	18.9169	18.8266
24.3130	23.8477	22.9336	21.9404	21.3835	21.1801
23.6706	23.4505	23.2858	23.0558	22.7320	22.3509
26.6445	25.1584	23.5344	22.3340	21.5531	21.1927
23.0062	22.6423	22.1441	21.5446	21.3737	21.0942
24.0031	23.8512	23.5150	22.9736	22.5347	22.2170
22.4829	20.7847	19.4632	18.9734	18.7695	18.6395
24.5558	22.6779	21.2349	20.5614	20.2144	20.0735
24.0388	23.9316	23.9055	23.8156	23.4440	23.3562
25.6135	24.1340	23.0476	21.7276	21.2260	21.3503
24.3848	24.1249	23.4235	23.2200	23.0629	23.0966
24.1116	23.4618	22.5899	22.2218	22.0359	22.0098
20.4501	19.4421	19.0409	18.8595	18.6966	18.6233
23.7616	23.5131	23.1404	22.4343	22.1846	22.1591
23.6576	23.2154	22.5249	22.2230	22.1400	21.9921
24.7698	24.4891	23.9699	23.2968	23.1292	23.1451
22.6922	22.3170	21.8691	21.2784	21.0978	21.2064
20.8292	19.5540	19.0029	18.7366	18.5563	18.5580
24.1194	23.7511	23.1891	22.5622	22.3782	21.9852
22.0011	21.1974	20.8564	20.7109	20.6400	20.5981
23.5936	23.5402	23.4521	23.1866	22.7675	22.7270
23.8983	23.6566	23.0217	22.4526	22.3211	22.3574
23.0375	22.6069	21.9955	21.8813	21.6757	21.6632
22.2738	22.1398	21.9046	21.4849	21.3052	21.3624
21.1430	20.7383	20.3486	20.4243	20.4737	20.5178
25.1718	23.5159	22.6413	22.2333	22.0445	21.9437
23.6548	23.4327	23.0760	22.7018	22.1467	21.8111
24.8724	22.8622	21.3166	20.3950	20.0608	19.9432
22.8260	22.4872	21.9080	21.6058	21.6322	21.4755
24.3467	23.7835	23.1174	22.8595	22.6151	22.6105
24.9153	24.2364	23.7143	23.5585	23.4739	23.5818
24.5907	24.2407	23.9687	23.5970	23.2747	22.9015
25.2317	24.9058	24.8158	24.5549	24.1908	23.7339
23.5923	23.3898	22.9972	22.2706	21.9828	22.1627
23.1769	22.8339	22.3186	22.1931	22.1586	23.7128
23.6795	23.3698	22.8240	22.2016	21.5385	21.1335
25.3783	24.8809	24.2907	24.1604	23.9404	23.8403
24.9440	24.4142	23.6683	23.3414	23.2673	23.4902
24.8393	24.2170	23.4885	23.3039	23.2246	23.1340
26.4291	24.6762	23.2319	22.1410	21.7752	21.5716
23.3605	23.2935	23.1199	22.7029	22.5659	22.4199
23.7905	22.9186	22.0485	21.2352	20.9300	20.7735
25.1670	24.0841	22.6823	21.3489	20.9146	20.5856
23.2826	22.7976	22.1072	21.2129	20.9409	20.8753
22.9019	22.8056	22.6954	22.3629	22.1186	22.1683
23.6237	23.2920	23.1456	22.9922	22.5803	23.1979
24.2422	23.7931	23.1639	22.9099	22.8802	22.7842
23.9221	23.7662	23.5594	22.9565	22.7121	22.9327
24.8873	24.7883	24.4848	23.8050	23.6248	23.6977
24.1519	23.9807	23.9178	23.8427	23.5803	23.4624
25.5173	25.1500	24.1348	23.2808	22.5126	22.1386
21.9731	21.6217	21.3754	21.3448	21.3519	21.3739
24.0535	23.8128	23.4801	23.1317	22.7080	22.2698
26.0675	24.3453	23.9819	23.9418	23.9435	24.6380
23.9050	23.4309	22.6259	22.0746	21.9402	21.9497
23.8465	23.7326	23.6554	23.3137	22.9461	22.7935
23.1345	22.5811	21.9515	21.8059	21.5846	21.6103
23.9653	23.8390	23.5570	22.9153	22.6746	22.4854
24.2504	24.0827	23.7122	23.1576	22.6724	22.7137
25.6053	25.2356	24.6408	23.9811	23.7270	23.4155
24.5221	24.3169	23.8340	23.2371	23.0849	22.9909
23.1671	23.1141	22.9637	22.6448	22.3871	22.3550
24.5823	24.3929	24.0212	23.6027	23.0821	22.7062
24.7541	24.2668	23.6110	22.8485	22.5705	22.4026
22.8085	22.2825	21.4806	21.2842	21.1882	21.2237
24.2927	24.1900	23.8899	23.2730	22.9087	22.7671
24.2031	23.9805	23.6119	22.9644	22.7421	22.6576
23.3717	23.1538	22.7657	22.1102	21.8288	21.7145
24.9507	24.7843	24.1327	23.7049	23.6574	23.4896
25.1044	24.8988	24.3455	23.8557	23.7800	23.6418
24.1784	23.5936	22.8463	22.1176	21.8891	21.7384
23.4481	22.6783	21.8353	21.6076	21.4284	21.5817
21.9473	21.0836	20.5425	20.3355	20.1828	20.2706
22.3731	22.2498	21.7290	21.4466	21.4914	21.3589
23.4857	23.3168	22.7547	22.3332	22.2742	22.2819
24.0587	23.4251	22.6725	22.0056	21.7881	21.8815
23.8041	23.5124	22.8503	22.4752	22.4436	22.2550
24.0989	22.4035	20.9790	20.3171	20.0170	20.0453
25.1186	24.7571	24.1391	24.0608	23.8558	23.8769
24.7195	24.3678	24.0324	23.3357	22.9965	22.5229
23.8711	23.5665	23.1933	22.7796	22.4184	22.3853
22.5543	22.3323	22.1423	21.9757	21.8594	21.5470
23.6646	23.5135	23.1608	22.9122	22.8988	22.8003
24.5558	24.4882	24.3665	24.1888	23.7485	23.8965
25.1474	24.3411	23.6412	23.3757	23.1385	23.1943
22.5913	21.9062	21.4028	21.0571	20.9345	20.9161
23.4228	23.0303	22.1352	21.2576	20.5551	20.6583
24.1736	23.8346	23.5725	23.1582	22.7883	22.1864
24.5745	24.0567	23.2235	22.8833	22.8020	22.7270
23.5453	23.4027	23.2528	22.7477	22.5681	22.1964
22.2484	22.0055	21.6318	21.1235	21.0024	21.1211
24.7778	24.0323	23.3643	23.1411	22.9590	22.9503
22.8104	21.9845	20.9950	20.1589	19.7888	19.7286
23.3063	23.1598	22.9559	22.4595	22.3139	22.3665
24.1664	23.6575	23.0447	22.9240	22.8099	22.8810
21.9772	21.1264	20.4886	20.1229	19.9852	19.9368
24.3612	22.5534	21.0795	20.3535	20.0400	20.0151
26.7231	24.3381	22.7304	21.4816	21.0707	20.8040
24.0515	23.9093	23.5259	23.0646	22.6587	22.5305
24.1090	24.0067	23.7165	23.2997	22.7820	22.4911
27.2618	26.1123	24.3294	23.0773	22.1350	21.6716
21.6555	20.8790	20.0342	19.6811	19.4269	19.3728
23.5383	22.7610	22.4805	22.3319	22.3154	22.3835
26.7410	25.6098	24.2949	23.1834	22.7437	22.5543
25.0245	24.7198	24.1071	23.6330	23.5975	23.6533
24.4038	23.9212	23.2648	22.4909	22.1155	21.9534
23.4623	23.3085	22.8295	22.3175	22.3069	22.6695
22.2138	21.6993	21.1080	20.9719	20.7599	20.7718
23.3226	23.0892	22.5547	22.0007	21.8716	21.7762
24.2362	24.0611	23.8025	23.3818	22.9419	22.9166
23.5135	23.4393	23.3224	22.9423	22.7136	22.4571
22.2657	21.7716	20.9781	20.7650	20.6077	20.6741
23.0829	22.7728	22.0674	21.8146	21.7393	21.5381
23.9653	23.7661	23.3332	22.8731	22.3158	22.1957
23.5544	22.9603	22.2320	22.3128	22.0403	22.3000
23.0703	22.5065	22.1517	22.0137	22.0112	21.9935
24.1673	23.7991	23.1046	22.3469	21.7312	21.4824
26.5925	25.4598	24.2100	22.9902	22.4060	22.1963
23.5973	23.3310	22.6219	22.1874	22.1198	21.9952
23.7561	23.5278	23.3560	23.1692	22.8206	22.5050
21.1953	20.6039	20.1153	19.9369	19.7764	19.7486
25.1279	24.9952	24.8360	24.1308	23.9134	24.1066
26.4597	25.4001	23.8316	22.6202	21.7928	21.4534
23.3899	23.1594	22.6353	22.1009	21.9407	21.8628
26.8941	24.6840	23.1559	22.0155	21.6318	21.3629
24.5045	24.3558	24.2713	24.1483	23.7665	23.2521
24.5091	24.2227	23.5999	22.8298	22.3350	22.1086
24.1506	23.9038	23.1242	22.7908	22.7201	22.5316
24.8814	24.5485	23.9626	23.1450	22.7067	22.4023
23.8788	23.5190	22.8718	22.2614	22.1114	22.0208
24.7638	24.5662	24.3695	23.7087	23.5431	23.3576
25.0034	24.5963	23.9164	23.6840	23.5587	23.3769
23.8067	23.7340	23.6658	23.4074	23.0145	23.0268
24.6422	24.0722	23.3002	22.4190	21.8722	21.5311
24.0876	23.7373	23.1601	22.3250	21.8929	21.6214
25.1580	24.7143	23.4701	22.2778	21.4738	21.4336
24.8714	24.5684	24.4064	24.2872	24.2143	23.8722
25.0049	24.9569	24.8450	24.2866	23.9527	23.8672
24.8737	24.4096	23.6718	22.8376	22.2709	22.0123
24.7099	24.5371	23.9152	23.4337	23.3141	23.2633
24.3909	24.1046	23.4958	22.9178	22.3185	21.8334
25.0022	24.8393	24.2954	23.8342	23.6695	23.6618
25.1364	24.9674	24.6370	23.9628	23.7658	21.9546
23.8849	23.8810	23.8048	23.5376	23.2017	23.2762
24.8222	24.5497	23.8611	23.5426	23.4071	23.2368
23.5390	23.4948	23.4648	22.9923	22.8316	22.4133
25.5650	24.5849	23.6269	22.5203	22.1026	21.8315
24.7601	24.1265	23.4503	22.5216	22.1940	21.9900
24.6287	24.3533	23.9943	23.1960	22.9475	22.9782
24.8892	24.7287	24.1057	23.7645	23.7950	24.0318
24.3738	24.2578	24.1731	24.0324	23.6408	23.3744
23.9973	23.7649	23.4189	22.7679	22.5616	22.6273
24.4385	24.2036	23.6117	23.0946	22.4713	22.0863
24.1816	24.0970	23.9672	23.8345	23.5326	23.7061
24.4163	24.1019	23.6805	23.1116	22.8620	22.8386
27.6093	25.7920	24.4281	24.0774	24.0171	23.4523
24.3375	24.0536	23.4406	22.5722	21.9519	21.6552
23.5907	23.3754	22.9229	22.2251	21.8236	21.8071
24.7073	24.6748	24.5773	24.1247	23.8733	23.3365
25.0865	24.1710	23.2038	22.1702	21.8040	21.7846
25.1413	24.9018	24.5347	23.8800	23.5270	23.4099
23.2680	23.1918	23.1528	22.9720	22.7270	22.7653
23.7869	23.6335	23.4615	23.1777	22.7720	22.6888
24.9095	24.4600	24.2868	24.1315	24.0849	24.2585
25.1212	24.7214	24.1256	23.7030	23.6030	23.3001
24.7885	24.1161	23.9697	23.8415	23.8299	23.6503
24.3459	23.8212	23.1184	23.0905	22.8149	22.8753
24.3600	23.8903	23.0204	22.0894	21.3847	21.1550
24.7397	24.5409	24.4232	24.3502	24.3473	24.5277
23.5360	23.0109	22.3839	21.6813	21.4096	21.4761
24.2612	24.1526	23.9557	23.5960	23.0303	22.8518
24.9679	24.6823	23.9587	23.5944	23.3542	23.1191
24.8652	24.7816	24.3708	23.7793	23.5954	23.4080
24.6604	24.4857	24.2479	23.6882	23.5285	23.5391
24.3672	24.1878	24.0519	23.8664	23.6745	23.4968
24.0928	23.9326	23.5847	22.9126	22.7337	22.8746
23.9181	23.8679	23.4080	23.0007	22.4223	22.3466
26.0497	24.5808	23.4621	23.0653	22.9505	23.1930
24.7602	24.4049	23.6405	23.1486	22.9830	22.9357
25.1337	24.8928	24.1629	23.7784	23.6676	23.6534
24.9837	24.7426	24.4437	23.8203	23.4619	23.1311
24.4671	24.2354	23.7183	22.9362	22.5100	22.3835
24.3181	24.1755	23.9523	23.3769	23.1362	22.9834
25.1068	24.7163	23.8364	23.5426	23.4453	23.2070
23.8084	23.5867	23.3129	22.7735	22.4525	22.3366
25.2011	24.9450	24.4435	23.9928	24.1644	24.5927
24.4462	24.1663	23.7973	23.0014	22.7715	22.9504
24.9645	24.5766	23.7370	22.7351	22.1446	21.5070
24.9729	24.8540	24.3909	23.9978	24.0015	23.6983
25.3178	24.9054	24.3471	23.6186	23.4807	23.4100
24.2564	24.0952	23.8830	23.4091	23.0359	23.1129
24.1467	24.0064	23.7136	23.3610	22.7674	22.6234
23.3157	22.8532	22.2331	22.1349	22.0123	22.0130
24.9419	24.2702	24.0444	23.8895	23.7958	23.7961
25.0026	24.7168	24.2516	23.8343	23.3428	23.0577
24.3197	24.2094	23.9116	23.3526	23.0270	22.8762
26.1546	25.0131	23.8134	22.7392	22.3359	22.1991
24.1408	23.7101	23.0648	22.3689	21.9587	21.7835
25.3238	24.9523	24.2214	23.8734	23.7062	23.5801
25.1614	24.6988	24.1428	23.3936	23.0447	22.9357
24.4895	24.2306	23.8899	23.1405	22.8763	23.5477
24.9572	24.6103	23.9209	22.9495	22.2718	21.9008
24.5315	24.3162	23.8916	23.4800	22.9749	22.5194
24.5280	23.8170	23.3842	23.2039	23.1220	23.1208
24.6447	23.8705	23.3717	23.1565	23.0458	22.9177
25.3023	24.3470	23.4958	22.5461	22.1318	21.8716
24.7703	24.5037	23.9091	23.1366	22.6743	22.7532
24.5843	24.4726	24.0379	23.6208	23.5775	23.4427
23.7896	23.6602	23.5415	23.1061	22.8445	22.6898
23.5802	23.5498	23.5897	23.3603	23.0963	23.7187
24.4377	23.8423	23.4014	22.7258	22.4902	22.5460
23.7663	23.5859	23.4402	23.2671	22.9099	23.1360
23.7933	23.7184	23.7048	23.6555	23.3696	23.3142
24.5247	24.3653	24.3205	24.2217	23.8935	23.6599
24.6771	24.5416	24.3513	24.1922	23.7329	23.2409
24.9117	24.7142	24.0624	23.4640	22.8421	22.6369
24.5403	23.9894	23.1456	22.8052	22.6291	22.3054
24.8004	24.0324	23.2526	22.9856	22.7067	22.6145
24.2935	24.0892	23.5164	22.7401	22.2333	23.3598
26.6367	25.6721	24.5648	23.3961	22.7025	22.3758
23.6647	23.6256	23.3602	22.9142	22.7107	22.8075
24.0263	23.7919	23.6171	23.4274	23.0139	22.6037
24.3207	24.1414	24.0681	23.9716	23.8451	23.2485
24.4440	24.0997	23.6087	22.9784	22.7517	22.7227
25.6450	24.9928	24.4616	24.2246	24.0363	23.6224
24.3458	24.2839	24.2163	24.0849	23.3970	23.7962
24.6276	24.5894	24.5625	24.4843	24.0027	22.7146
24.6967	24.6747	24.7301	24.6350	24.3343	24.0287
24.7016	24.3180	23.6883	23.6068	23.4756	23.2193
23.7092	23.5411	23.2838	22.7344	22.4828	22.4682
23.6257	23.5405	23.3090	23.1132	22.6856	22.8775
24.6365	24.3386	24.2136	23.8983	23.6648	22.8878
24.6297	24.5105	23.7813	23.0903	22.3837	21.8367
24.5876	24.3887	23.9237	23.2755	23.0667	23.0746
24.2744	24.0921	23.6530	22.8457	22.4361	22.2765
24.7422	24.5323	24.1181	23.7513	23.3683	23.2912
24.0270	23.8411	23.6443	23.4463	22.9921	22.5930
25.6287	24.3167	23.0509	21.9552	21.5657	21.1551
21.9727	21.7031	21.7763	21.9627	22.0325	22.0075
22.7938	22.2619	21.6789	20.9453	20.7315	20.4985
23.5740	23.1958	22.4065	21.9237	21.8022	21.6060
23.3639	23.1158	22.7091	21.9847	21.8085	21.5647
24.1676	23.6347	22.8051	22.3360	22.1512	21.9264
26.0323	24.7702	23.1821	21.9534	21.3644	21.1093
25.0825	23.7724	22.4399	21.2377	20.7285	20.7668
23.0490	22.2180	21.1004	20.3056	19.8691	20.0729
25.6374	24.1243	22.6934	21.6725	21.2782	21.1462
24.5062	22.8768	21.5143	20.8388	20.5684	20.4994
22.5642	21.9569	21.0337	20.6565	20.4324	20.4295
26.3861	24.9866	23.1569	21.9377	21.1173	20.8205
23.3825	23.2517	23.1173	22.4273	22.2759	22.3476
22.7702	22.6176	22.3095	21.6865	21.4675	21.9772
23.6747	23.1919	22.5323	21.6429	21.3372	21.1791
22.9876	22.6008	22.0522	21.9638	21.8620	21.8951
24.6984	24.1665	23.2017	22.7286	22.5564	22.2839
24.4642	24.1738	23.5881	22.8413	22.4782	22.1249
26.1823	25.5995	25.4652	25.1946	24.8652	23.9663
24.3355	24.1402	23.7850	23.3457	22.7710	22.9234
23.4074	22.9958	22.5428	21.8289	21.6460	21.6457
24.9370	24.5331	23.9517	23.1343	22.8554	22.8915
24.2147	22.9631	21.5600	20.6894	20.2959	20.1976
25.2727	24.9599	24.1543	23.7663	23.6693	23.4021
25.0062	24.5459	23.6494	23.2613	23.1449	22.9568
25.9892	25.0343	23.8131	22.6788	21.7325	21.3588
24.5550	23.9191	22.9512	22.4454	22.2165	22.0728
24.8691	23.9419	23.3069	23.0326	22.9286	23.0678
24.2151	23.8717	23.7163	23.5704	23.4015	22.9022
23.7913	23.6802	23.5434	23.2603	22.8415	22.9611
23.6482	23.5272	23.4715	23.3702	23.0515	22.8825
23.5440	23.2434	22.5191	22.0840	22.0198	21.8974
25.0127	24.5041	23.6056	23.0178	22.8884	23.0662
24.6292	23.8599	23.2601	23.0027	22.8536	22.6733
24.2029	23.5322	22.5285	22.1132	21.8991	21.5625
24.0239	23.8569	23.5778	23.1974	22.6828	22.5144
25.3353	25.1742	24.9273	24.3678	24.0037	24.0438
23.9762	23.7459	23.0620	22.7727	22.7447	22.3279
22.7000	22.1620	21.3611	20.9778	20.7997	20.6820
24.8172	24.6071	24.1957	23.5383	23.3381	23.2849
24.3058	24.1259	24.0639	23.9741	23.9024	23.7245
24.6514	24.4026	23.7391	23.5607	23.5193	23.2901
24.6475	24.4890	23.8439	23.2915	22.6443	22.5256
23.3463	23.1149	22.3867	22.0976	22.0785	21.8841
26.0306	25.2150	24.0386	23.4163	23.1329	22.8932
22.1443	22.2795	22.5471	22.4594	22.2620	22.2150
23.7996	23.6548	23.4244	23.1095	22.6863	22.4901
24.2038	24.0027	23.6510	23.4177	23.3810	23.3139
23.4061	22.6679	22.1432	21.9523	21.8762	22.0137
27.2111	25.5203	24.0602	22.8729	22.4918	22.1156
26.5841	25.6710	24.2784	23.0750	22.6524	22.4530
23.7914	23.6872	23.6163	23.3650	23.0490	23.2478
21.3769	20.3583	19.8550	19.5866	19.4417	19.4297
24.4829	24.3375	23.8384	23.2512	23.1182	23.0115
23.2478	23.2148	23.2396	23.1240	22.8748	23.0109
24.0482	23.7931	23.1785	22.9591	22.9721	22.5383
24.5716	24.4937	24.0138	23.5423	23.7927	23.6785
25.4621	24.9962	24.3462	24.1386	23.9768	23.1256
25.0209	24.6599	23.8369	23.6223	23.5555	23.1242
25.7213	25.0176	24.2371	23.2974	22.9554	22.9440
24.3382	23.8118	22.9078	22.4783	22.2998	22.0409
23.7511	23.1920	22.4306	22.1558	21.9666	21.8997
23.5343	23.4354	23.0528	22.5745	22.4462	22.3958
23.5614	23.4493	23.2163	22.8958	22.5795	22.3437
22.3197	21.3925	20.9679	20.7946	20.7480	20.7251
25.3895	24.5478	23.5271	22.4230	21.6164	21.4450
23.8015	23.4843	22.8892	22.3431	22.1827	22.1172
24.5807	24.0045	23.3244	23.1393	22.9418	22.8601
25.0961	23.6585	22.2363	21.0234	20.6118	20.9373
23.9168	23.7933	23.4119	22.9357	22.7273	22.7332
22.9121	22.0581	21.5963	21.3670	21.2975	21.4058
24.4791	24.3687	23.9864	23.5475	23.3451	23.2910
23.7257	23.3114	22.5930	22.2470	22.1149	21.8744
24.2494	23.5957	22.5647	21.9880	21.7490	21.5230
25.0028	24.7692	24.2233	23.4732	23.3060	23.2955
24.8751	22.8455	21.3302	20.3771	20.0343	19.9177
24.2110	23.7459	23.3552	23.0036	22.8116	22.7374
23.4586	21.3844	19.7975	19.0908	18.7353	18.9180
23.9317	23.1120	21.9349	20.7105	20.2424	20.1357
24.1824	23.4688	22.8562	22.6330	22.4636	22.4986
24.6268	24.4256	23.9492	23.3210	23.1385	23.0862
24.4337	24.1743	23.8473	23.4817	22.9900	22.5152
24.7241	24.0239	23.2048	22.5342	22.3242	22.2365
23.0093	22.5273	21.7610	21.4983	21.3047	21.0744
22.0964	21.5171	21.3109	21.2190	21.2247	21.1526
24.6213	24.4270	23.9604	23.5045	23.3734	23.3964
25.4821	24.5674	23.6754	22.7711	22.3582	22.0994
24.2562	23.9262	23.4453	22.7721	22.5583	22.5794
25.2935	24.8472	23.8153	22.7538	21.9858	21.6411
24.1740	24.0925	23.9033	23.3026	23.0507	22.9443
25.4377	25.3465	25.2890	25.1631	24.7654	24.4317
24.0267	23.8851	23.6665	23.3812	22.8381	22.6029
23.6125	23.2951	22.8364	22.0185	21.7409	21.6097
24.2884	24.1139	23.5519	23.1241	23.0669	23.0459
24.1614	23.9395	23.7950	23.5958	23.3505	22.9351
24.5696	24.0111	23.1835	22.8549	22.7144	22.7562
21.9754	21.5092	21.0974	21.0923	20.9571	21.1345
24.2173	23.7012	22.9927	22.2521	21.6656	21.9906
23.8633	23.7291	23.6180	23.3439	23.0690	23.0040
25.4348	24.6279	24.4838	23.8181	23.8614	24.0277
25.1029	24.6341	23.8601	23.5026	23.5064	23.2083
25.2196	24.8107	24.1203	23.8336	23.7200	23.7549
24.6828	24.4266	24.0111	23.3734	23.1410	22.9493
24.0084	23.6186	23.1302	22.4376	22.2275	22.2112
24.8367	24.5940	23.9219	23.4761	23.4753	23.4075
23.5000	23.0869	22.5314	22.4815	22.2185	22.3353
25.3152	25.0124	24.4148	24.2147	24.1882	24.3915
24.8670	24.5415	23.9513	23.2601	23.0270	23.0024
25.1730	24.5518	23.9563	23.7687	23.6158	23.5280
24.1595	24.6505	24.4208	24.2741	24.0111	23.6772
25.3246	24.8285	24.1741	23.4259	23.1853	23.1579
24.9385	24.5773	23.9100	23.3174	23.2451	23.0221
24.2191	24.1387	23.9982	23.3743	23.0587	22.9156
23.7001	23.5770	23.3799	22.8094	22.4709	22.3557
24.6892	24.4309	23.7475	22.8979	22.0999	21.7070
25.2920	25.2274	24.7672	24.3168	24.1821	23.9748
25.5555	24.9906	23.7950	22.6966	21.9830	21.8513
23.4978	22.9059	22.2652	21.5642	21.3165	21.2460
23.4921	23.1485	22.9253	22.5549	22.2839	21.8844
24.0986	23.8647	23.4409	22.7917	22.3657	22.0978
24.0486	23.8455	23.6530	23.0790	22.8609	23.0928
24.2665	24.1060	23.4450	22.7487	22.0648	21.7145
23.6575	23.0022	22.5561	22.4449	22.3824	22.3390
23.4904	23.2188	22.8312	22.2144	22.0084	22.0628
24.6276	24.4213	24.0244	23.3226	23.0066	22.6694
23.5663	22.9095	21.8990	20.7600	20.2490	19.9879
23.0847	21.3714	20.1216	19.5957	19.3582	19.2307
24.6090	24.2752	23.8470	23.3656	22.8376	22.6409
24.5289	24.5038	24.1092	23.6679	23.5456	23.5303
24.8623	24.3825	23.7384	23.6261	23.4776	23.3730
23.9324	23.6450	23.1566	22.8622	22.9171	22.8550
23.3417	23.1999	22.9796	22.6210	22.1789	22.0202
24.7673	23.0350	21.5517	20.4026	19.9853	20.2210
26.8842	25.0187	23.0310	21.7708	20.9162	20.5228
23.9035	23.4850	22.9318	22.0889	21.8449	21.6989
24.2537	24.0729	23.7155	23.1396	22.6988	22.4835
23.7070	23.0581	22.1293	21.7644	21.5699	21.4246
21.8021	20.3624	18.9532	18.5236	18.3081	18.1553
25.1275	24.6578	23.8508	22.9315	22.3565	22.1315
23.2503	23.0934	22.7127	22.1713	22.0091	22.0325
26.1667	24.6765	22.9462	21.6453	21.0492	20.9071
23.2487	22.9713	22.5698	22.0240	21.4374	21.0688
22.1665	21.3053	20.7057	20.4501	20.3088	20.2743
21.8599	21.0930	20.5044	20.3095	20.1749	20.1691
23.1424	22.0055	20.9362	20.4003	20.0289	19.8751
21.2634	20.4669	19.8556	19.5298	19.3648	19.2607
22.7031	21.7197	20.9984	20.6046	20.3820	20.3050
23.0004	22.4720	22.0272	21.9741	21.8615	21.7116
23.3627	23.1943	22.8106	22.1644	22.0530	22.0769
